date,unit,value
2022-11-10,mi/hr,2.94
2022-11-11,mi/hr,2.72
2022-11-12,mi/hr,3.05
2022-11-13,mi/hr,2.51
2022-11-14,mi/hr,2.51
2022-11-15,mi/hr,2.84
2022-11-16,mi/hr,2.65
2022-11-17,mi/hr,2.36
2022-11-18,mi/hr,2.91
2022-11-19,mi/hr,3.52
2022-11-20,mi/hr,3.41
2022-11-21,mi/hr,3.24
2022-11-22,mi/hr,2.7
2022-11-23,mi/hr,2.45
2022-11-24,mi/hr,2.67
2022-11-25,mi/hr,2.33
2022-11-26,mi/hr,2.76
2022-11-27,mi/hr,2.6
2022-11-28,mi/hr,2.74
2022-11-29,mi/hr,2.86
2022-11-30,mi/hr,2.68
2022-12-01,mi/hr,2.5
2022-12-02,mi/hr,2.34
2022-12-03,mi/hr,2.51
2022-12-04,mi/hr,2.85
2022-12-05,mi/hr,2.33
2022-12-06,mi/hr,2.68
2022-12-07,mi/hr,2.51
2022-12-08,mi/hr,2.59
2022-12-09,mi/hr,2.98
2022-12-10,mi/hr,2.4
2022-12-11,mi/hr,2.5
2022-12-12,mi/hr,2.8
2022-12-13,mi/hr,2.61
2022-12-14,mi/hr,2.67
2022-12-15,mi/hr,2.58
2022-12-16,mi/hr,3.07
2022-12-17,mi/hr,2.62
2022-12-18,mi/hr,2.34
2022-12-19,mi/hr,2.66
2022-12-20,mi/hr,2.57
2022-12-21,mi/hr,2.44
2022-12-22,mi/hr,2.69
2022-12-23,mi/hr,2.75
2022-12-24,mi/hr,2.65
2022-12-25,mi/hr,2.81
2022-12-26,mi/hr,2.24
2022-12-27,mi/hr,2.84
2022-12-28,mi/hr,2.63
2022-12-29,mi/hr,2.48
2022-12-30,mi/hr,2.69
2022-12-31,mi/hr,2.48
2023-01-01,mi/hr,2.68
2023-01-02,mi/hr,2.6
2023-01-03,mi/hr,2.52
2023-01-04,mi/hr,3.23
2023-01-05,mi/hr,2.4
2023-01-06,mi/hr,2.52
2023-01-07,mi/hr,2.91
2023-01-08,mi/hr,2.64
2023-01-09,mi/hr,2.33
2023-01-10,mi/hr,2.45
2023-01-11,mi/hr,2.43
2023-01-12,mi/hr,2.29
2023-01-13,mi/hr,2.86
2023-01-14,mi/hr,2.59
2023-01-15,mi/hr,2.61
2023-01-16,mi/hr,2.48
2023-01-17,mi/hr,2.63
2023-01-18,mi/hr,2.8
2023-01-19,mi/hr,2.95
2023-01-20,mi/hr,2.54
2023-01-21,mi/hr,2.79
2023-01-22,mi/hr,2.83
2023-01-23,mi/hr,2.53
2023-01-24,mi/hr,2.68
2023-01-25,mi/hr,2.79
2023-01-26,mi/hr,2.52
2023-01-27,mi/hr,3.01
2023-01-28,mi/hr,2.35
2023-01-29,mi/hr,2.76
2023-01-30,mi/hr,2.72
2023-01-31,mi/hr,2.32
2023-02-01,mi/hr,3.29
2023-02-02,mi/hr,2.45
2023-02-03,mi/hr,2.58
2023-02-04,mi/hr,2.12
2023-02-05,mi/hr,2.86
2023-02-06,mi/hr,2.5
